,alias,categories,coordinates,is_closed,location,name,rating,review_count,transactions,url,permanently closed,outdoor_seating,price_cat,delivery,restaurant_reservation,pickup,zip_code,latitude,longitude,total_restaurants_in_zip,Population Density,distance_to_subway
1106,fine-food-cuisine-bronx,American (New),"{'latitude': 40.84519, 'longitude': -73.86704}",False,"{'address1': '671 Morris Park Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['671 Morris Park Ave', 'Bronx, NY 10462']}",Fine Food Cuisine,4.5,76,['pickup'],https://www.yelp.com/biz/fine-food-cuisine-bronx?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,1,10462,40.84519,-73.86704,155.0,51271.5,0.18341591317749134
1107,szechuan-mountain-house-new-york-2,Chinese,"{'latitude': 40.72911, 'longitude': -73.98858}",False,"{'address1': '23 St Marks Pl', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['23 St Marks Pl', 'New York, NY 10003']}",Szechuan Mountain House,4.0,367,"['delivery', 'pickup']",https://www.yelp.com/biz/szechuan-mountain-house-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10003,40.72911,-73.98858,714.0,98998.8,0.22880093219230246
1108,brooklyn-roots-nyc-brooklyn,European,"{'latitude': 40.648475, 'longitude': -74.010088}",False,"{'address1': '4601 4th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['4601 4th Ave', 'Brooklyn, NY 11220']}",Brooklyn Roots NYC,5.0,17,[],https://www.yelp.com/biz/brooklyn-roots-nyc-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,0,0,0,11220,40.648475,-74.010088,430.0,56785.4,0.016877393813133978
1109,ukus-astoria,Middle Eastern/Mediterranean,"{'latitude': 40.762977451086, 'longitude': -73.9131711423397}",False,"{'address1': '42-08 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['42-08 30th Ave', 'Astoria, NY 11103']}",Ukus,4.0,78,[],https://www.yelp.com/biz/ukus-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,11103,40.762977451086,-73.9131711423397,248.0,53801.6,0.20888785238179322
1110,giovannis-brooklyn-eats-brooklyn-2,European,"{'latitude': 40.6601105, 'longitude': -73.9835205}",False,"{'address1': '1657 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['1657 8th Ave', 'Brooklyn, NY 11215']}",Giovanni's Brooklyn Eats,4.0,466,"['delivery', 'pickup']",https://www.yelp.com/biz/giovannis-brooklyn-eats-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11215,40.6601105,-73.9835205,353.0,31902.9,0.4093672497108369
1111,jj-kitchen-brooklyn,Chinese,"{'latitude': 40.69354, 'longitude': -73.96627}",False,"{'address1': '475 B Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['475 B Myrtle Ave', 'Brooklyn, NY 11205']}",JJ Kitchen,4.5,18,"['pickup', 'delivery']",https://www.yelp.com/biz/jj-kitchen-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,missing,1,0,1,11205,40.69354,-73.96627,172.0,45618.8,0.17718882898611846
1112,mandeville-bistro-brooklyn-2,Caribbean,"{'latitude': 40.648426, 'longitude': -73.958557}",False,"{'address1': '944 Flatbush Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['944 Flatbush Ave', 'Brooklyn, NY 11226']}",Mandeville Bistro,4.5,26,"['pickup', 'delivery']",https://www.yelp.com/biz/mandeville-bistro-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11226,40.648426,-73.958557,232.0,76237.1,0.38136157623352807
1113,brooklyn-ice-house-brooklyn,American (Casual),"{'latitude': 40.67919, 'longitude': -74.011099}",False,"{'address1': '318 Van Brunt St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['318 Van Brunt St', 'Brooklyn, NY 11231']}",Brooklyn Ice House,4.5,225,"['delivery', 'pickup']",https://www.yelp.com/biz/brooklyn-ice-house-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,one,1,0,1,11231,40.67919,-74.011099,173.0,23800.0,0.7277051004991056
1114,jora-restaurant-and-bar-long-island-city,Bars,"{'latitude': 40.7438054, 'longitude': -73.9515007}",False,"{'address1': '47-46 11th St', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['47-46 11th St', 'Long Island City, NY 11101']}",Jora Restaurant & Bar,4.5,644,"['delivery', 'pickup']",https://www.yelp.com/biz/jora-restaurant-and-bar-long-island-city?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11101,40.7438054,-73.9515007,330.0,9268.2,0.21158202848705032
1115,sea-brooklyn-2,Bars,"{'latitude': 40.71807, 'longitude': -73.960044}",False,"{'address1': '114 N 6th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['114 N 6th St', 'Brooklyn, NY 11211']}",Sea,3.5,3123,"['pickup', 'delivery']",https://www.yelp.com/biz/sea-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11211,40.71807,-73.960044,401.0,39908.0,0.37673573474595384
1116,sala-one-nine-new-york,European,"{'latitude': 40.7398849, 'longitude': -73.9931044}",True,"{'address1': '35 W 19th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['35 W 19th St', 'New York, NY 10011']}",Sala One Nine,4.0,812,"['pickup', 'delivery']",https://www.yelp.com/biz/sala-one-nine-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,10011,40.7398849,-73.9931044,468.0,80408.9,0.10140108062257641
1117,davids-brisket-house-and-deli-brooklyn,American (Casual),"{'latitude': 40.679434, 'longitude': -73.949515}",False,"{'address1': '533 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['533 Nostrand Ave', 'Brooklyn, NY 11216']}",David's Brisket House and Deli,4.5,450,"['delivery', 'pickup']",https://www.yelp.com/biz/davids-brisket-house-and-deli-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11216,40.679434,-73.949515,212.0,58197.9,0.10589688882320573
1118,le-chéile-new-york-2,American (Casual),"{'latitude': 40.8514803804586, 'longitude': -73.9399689480721}",False,"{'address1': '839 W 181st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['839 W 181st St', 'New York, NY 10033']}",Le Chéile,4.0,372,"['delivery', 'pickup']",https://www.yelp.com/biz/le-ch%C3%A9ile-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10033,40.8514803804586,-73.9399689480721,131.0,100108.6,0.12920024495915744
1119,la-savane-new-york,African,"{'latitude': 40.8042488098145, 'longitude': -73.954216003418}",False,"{'address1': '239 W 116th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['239 W 116th St', 'New York, NY 10026']}",La Savane,4.0,86,"['delivery', 'pickup']",https://www.yelp.com/biz/la-savane-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10026,40.8042488098145,-73.954216003418,67.0,115461.7,0.0693081009097747
1120,magdalene-brooklyn,Middle Eastern/Mediterranean,"{'latitude': 40.71252, 'longitude': -73.94899}",False,"{'address1': '524 Lorimer St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['524 Lorimer St', 'Brooklyn, NY 11211']}",Magdalene,5.0,17,"['delivery', 'pickup']",https://www.yelp.com/biz/magdalene-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11211,40.71252,-73.94899,401.0,39908.0,0.14779711123326547
1121,king-souvlaki-brooklyn-2,Middle Eastern/Mediterranean,"{'latitude': 40.6249416237812, 'longitude': -74.0306266000825}",False,"{'address1': '8402 3rd Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8402 3rd Ave', 'Brooklyn, NY 11209']}",King Souvlaki,4.0,106,"['pickup', 'delivery']",https://www.yelp.com/biz/king-souvlaki-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11209,40.6249416237812,-74.0306266000825,278.0,33569.8,0.25603166024023494
1122,el-palacio-de-las-empanadas-corona,Latin American,"{'latitude': 40.7425194, 'longitude': -73.8547516}",False,"{'address1': '53-02 108th St', 'address2': '', 'address3': '', 'city': 'Corona', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['53-02 108th St', 'Corona, NY 11368']}",El Palacio De Las Empanadas,4.0,27,[],https://www.yelp.com/biz/el-palacio-de-las-empanadas-corona?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,0,0,0,11368,40.7425194,-73.8547516,268.0,41367.1,0.2920605134649162
1123,green-juice-cafe-new-york,Cafes,"{'latitude': 40.85188, 'longitude': -73.9346599}",False,"{'address1': '4316 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['4316 Broadway', 'New York, NY 10033']}",Green Juice Cafe,5.0,202,[],https://www.yelp.com/biz/green-juice-cafe-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,0,0,0,10033,40.85188,-73.9346599,131.0,100108.6,0.13905516351087982
1124,vinotapa-new-york,Bars,"{'latitude': 40.7436868467235, 'longitude': -73.9790102422585}",False,"{'address1': '201 E 31st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['201 E 31st St', 'New York, NY 10016']}",VinoTapa,4.0,407,"['delivery', 'pickup']",https://www.yelp.com/biz/vinotapa-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10016,40.7436868467235,-73.9790102422585,439.0,94164.6,0.27941538874216715
1125,butter-and-scotch-brooklyn-2,Bakeries and Desserts,"{'latitude': 40.670075, 'longitude': -73.958414}",True,"{'address1': '818 Franklin Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['818 Franklin Ave', 'Brooklyn, NY 11225']}",Butter & Scotch,4.0,529,"['pickup', 'delivery']",https://www.yelp.com/biz/butter-and-scotch-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,1,0,1,11225,40.670075,-73.958414,146.0,67444.4,0.04087591058720131
1126,mos-original-brooklyn,American (Casual),"{'latitude': 40.66127, 'longitude': -73.95342}",False,"{'address1': '453 Rogers Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['453 Rogers Ave', 'Brooklyn, NY 11225']}",Mo's Original,4.5,101,"['delivery', 'pickup']",https://www.yelp.com/biz/mos-original-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,11225,40.66127,-73.95342,146.0,67444.4,0.30278136886892487
1127,nur-new-york-2,Middle Eastern/Mediterranean,"{'latitude': 40.738533, 'longitude': -73.988799}",False,"{'address1': '34 E 20th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['34 E 20th St', 'New York, NY 10003']}",Nur,4.0,284,['delivery'],https://www.yelp.com/biz/nur-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,three,1,0,0,10003,40.738533,-73.988799,714.0,98998.8,0.10434682638533362
1128,88-lan-zhou-handmade-noodle-new-york,Noodles,"{'latitude': 40.715522, 'longitude': -73.996762}",True,"{'address1': '40 Bowery St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['40 Bowery St', 'New York, NY 10013']}",88 Lan Zhou Handmade Noodle,4.0,1838,[],https://www.yelp.com/biz/88-lan-zhou-handmade-noodle-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,one,0,0,0,10013,40.715522,-73.996762,537.0,48772.7,0.21204174794835587
1129,don-wagyu-new-york,Japanese,"{'latitude': 40.76234, 'longitude': -73.996759}",False,"{'address1': '600 11th Ave', 'address2': '', 'address3': 'Gotham West Market', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['600 11th Ave', 'Gotham West Market', 'New York, NY 10036']}",Don Wagyu,4.0,52,[],https://www.yelp.com/biz/don-wagyu-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,0,0,0,10036,40.76234,-73.996759,672.0,54427.5,0.48502437350994226
1130,sweet-chick-new-york,Breakfast & Brunch,"{'latitude': 40.7217399, 'longitude': -73.98739}",False,"{'address1': '178 Ludlow St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['178 Ludlow St', 'New York, NY 10002']}",Sweet Chick,4.0,1653,"['delivery', 'pickup']",https://www.yelp.com/biz/sweet-chick-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10002,40.7217399,-73.98739,560.0,90849.3,0.10534846494278106
1131,mominette-brooklyn-2,Bars,"{'latitude': 40.703252, 'longitude': -73.925889}",False,"{'address1': '221 Knickerbocker Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['221 Knickerbocker Ave', 'Brooklyn, NY 11237']}",Mominette,4.0,691,['pickup'],https://www.yelp.com/biz/mominette-brooklyn-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,1,11237,40.703252,-73.925889,279.0,55400.8,0.22381074362415718
1132,kowloon-cafe-brooklyn,Chinese,"{'latitude': 40.59982, 'longitude': -73.98976}",False,"{'address1': '2365 86th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['2365 86th St', 'Brooklyn, NY 11214']}",Kowloon Cafe,3.0,253,[],https://www.yelp.com/biz/kowloon-cafe-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,0,0,0,11214,40.59982,-73.98976,214.0,40359.9,0.33231392380901403
1133,chicken-vs-lamb-bronx-3,Middle Eastern/Mediterranean,"{'latitude': 40.8489762040892, 'longitude': -73.845446217529}",False,"{'address1': '1825 Eastchester Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1825 Eastchester Rd', 'Bronx, NY 10461']}",Chicken Vs Lamb,4.5,49,[],https://www.yelp.com/biz/chicken-vs-lamb-bronx-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,one,0,0,0,10461,40.8489762040892,-73.845446217529,160.0,21850.8,0.3948646609825767
1134,kai-sushi-asian-fusion-bronx,Chinese,"{'latitude': 40.84362, 'longitude': -73.84565}",False,"{'address1': '1475 Williamsbridge Rd', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1475 Williamsbridge Rd', 'Bronx, NY 10461']}",Kai Sushi Asian Fusion,4.0,241,"['delivery', 'pickup']",https://www.yelp.com/biz/kai-sushi-asian-fusion-bronx?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,1,0,1,10461,40.84362,-73.84565,160.0,21850.8,0.2691320222675308
1135,momofuku-207-new-york,Korean,"{'latitude': 40.731666, 'longitude': -73.985712}",False,"{'address1': '207 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['207 2nd Ave', 'New York, NY 10003']}",Momofuku 207,4.0,2433,[],https://www.yelp.com/biz/momofuku-207-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,three,0,0,0,10003,40.731666,-73.985712,714.0,98998.8,0.03172568943864816
1136,via-trenta-osteria-astoria-2,Bars,"{'latitude': 40.764908, 'longitude': -73.91654}",False,"{'address1': '3619 30th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['3619 30th Ave', 'Astoria, NY 11103']}",Via Trenta Osteria,4.0,458,[],https://www.yelp.com/biz/via-trenta-osteria-astoria-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,0,0,0,11103,40.764908,-73.91654,248.0,53801.6,0.23421980420809702
1137,gussys-bar-astoria,"Mobile, Events and Venues","{'latitude': 40.780103, 'longitude': -73.907712}",False,"{'address1': '20-14 29th St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['20-14 29th St', 'Astoria, NY 11105']}",Gussy's Bar,4.0,14,[],https://www.yelp.com/biz/gussys-bar-astoria?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,one,0,0,0,11105,40.780103,-73.907712,157.0,22559.5,0.5053206989539545
1138,cakes-n-shapes-new-york,Bakeries and Desserts,"{'latitude': 40.7650581, 'longitude': -73.991076}",True,"{'address1': '466 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['466 W 51st St', 'New York, NY 10019']}",Cakes N' Shapes,4.5,58,[],https://www.yelp.com/biz/cakes-n-shapes-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0,two,0,0,0,10019,40.7650581,-73.991076,720.0,56986.1,0.28057837553842213
1139,bea-new-york,Bars,"{'latitude': 40.7591968, 'longitude': -73.9923361}",False,"{'address1': '403 W 43rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['403 W 43rd St', 'New York, NY 10036']}",Bea,4.0,2496,[],https://www.yelp.com/biz/bea-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,10036,40.7591968,-73.9923361,672.0,54427.5,0.2421772158238
1140,rangoon-brooklyn,South Asian,"{'latitude': 40.6757, 'longitude': -73.96002}",False,"{'address1': '500 Prospect Pl', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['500 Prospect Pl', 'Brooklyn, NY 11238']}",Rangoon,4.0,31,"['delivery', 'pickup']",https://www.yelp.com/biz/rangoon-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,11238,40.6757,-73.96002,271.0,46994.1,0.1857969948222923
1141,dian-kitchen-new-york-2,Noodles,"{'latitude': 40.72772, 'longitude': -73.98321}",False,"{'address1': '435 E 9th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['435 E 9th St', 'New York, NY 10009']}",Dian Kitchen,5.0,227,"['pickup', 'delivery']",https://www.yelp.com/biz/dian-kitchen-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10009,40.72772,-73.98321,319.0,100237.0,0.19719185656536728
1142,trattoria-trecolori-new-york,European,"{'latitude': 40.75998, 'longitude': -73.98671}",False,"{'address1': '254 West 47th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['254 West 47th St', 'New York, NY 10036']}",Trattoria Trecolori,4.0,2350,"['pickup', 'delivery']",https://www.yelp.com/biz/trattoria-trecolori-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,10036,40.75998,-73.98671,672.0,54427.5,0.11084014139255892
1143,pine-bar-and-grill-bronx,Bars,"{'latitude': 40.845142364502, 'longitude': -73.8448638916016}",False,"{'address1': '1634 Eastchester Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1634 Eastchester Rd', 'Bronx, NY 10461']}",Pine Bar & Grill,3.0,406,[],https://www.yelp.com/biz/pine-bar-and-grill-bronx?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0,two,0,0,0,10461,40.845142364502,-73.8448638916016,160.0,21850.8,0.267554853354335
1144,nicks-bistro-forest-hills,Middle Eastern/Mediterranean,"{'latitude': 40.709937, 'longitude': -73.8483058920307}",False,"{'address1': '104-20 Metropolitan Ave', 'address2': None, 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['104-20 Metropolitan Ave', 'Forest Hills, NY 11375']}",Nicks Bistro,4.5,537,"['delivery', 'pickup']",https://www.yelp.com/biz/nicks-bistro-forest-hills?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,two,1,0,1,11375,40.709937,-73.8483058920307,215.0,35171.0,0.5545979741328677
1145,hook-and-reel-cajun-seafood-and-bar-the-bronx-2,Seafood,"{'latitude': 40.864181, 'longitude': -73.827523}",False,"{'address1': '200 Baychester Ave', 'address2': '', 'address3': None, 'city': 'The Bronx', 'zip_code': '10475', 'country': 'US', 'state': 'NY', 'display_address': ['200 Baychester Ave', 'The Bronx, NY 10475']}",Hook & Reel Cajun Seafood & Bar,3.0,45,"['delivery', 'pickup']",https://www.yelp.com/biz/hook-and-reel-cajun-seafood-and-bar-the-bronx-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1,missing,1,0,1,10475,40.864181,-73.827523,62.0,24496.2,0.368985236103601
